"seq","stdDay","gubun","gubunCn","gubunEn","deathCnt","incDec","isolClearCnt","qurRate","defCnt","isolIngCnt","overFlowCnt","localOccCnt","createDt","updateDt"
1852,"2020년 05월 21일 00시",서울,首尔,Seoul,4,4,596,"7.77",756,156,1,3,"2020-05-21 10:28:53.689",null
1853,"2020년 05월 21일 00시",부산,釜山,Busan,3,,131,"4.22",144,10,,,"2020-05-21 10:28:53.689",null
1854,"2020년 05월 21일 00시",대구,大邱,Daegu,182,,6498,"282.05",6872,192,,,"2020-05-21 10:28:53.689",null
1855,"2020년 05월 21일 00시",인천,仁川,Incheon,,6,89,"4.74",140,51,,6,"2020-05-21 10:28:53.689",null
1856,"2020년 05월 21일 00시",광주,光州,Gwangju,,,30,"2.06",30,,,,"2020-05-21 10:28:53.689",null
1857,"2020년 05월 21일 00시",대전,大田,Daejeon,1,,39,"2.98",44,4,,,"2020-05-21 10:28:53.689",null
1858,"2020년 05월 21일 00시",울산,蔚山,Ulsan,1,,42,"4.27",49,6,,,"2020-05-21 10:28:53.689",null
1859,"2020년 05월 21일 00시",세종,世宗,Sejong,,,47,"13.73",47,,,,"2020-05-21 10:28:53.689",null
1860,"2020년 05월 21일 00시",경기,京畿,Gyeonggi-do,17,,631,"5.55",735,87,,,"2020-05-21 10:28:53.69",null
1861,"2020년 05월 21일 00시",강원,江原,Gangwon-do,2,,47,"3.57",55,6,,,"2020-05-21 10:28:53.69",null
1862,"2020년 05월 21일 00시",충북,忠北,Chungcheongbuk-do,,,44,"3.69",59,15,,,"2020-05-21 10:28:53.69",null
1863,"2020년 05월 21일 00시",충남,忠南,Chungcheongnam-do,,1,141,"6.83",145,4,,1,"2020-05-21 10:28:53.69",null
1864,"2020년 05월 21일 00시",전북,全北,Jeollabuk-do,,,19,"1.16",21,2,,,"2020-05-21 10:28:53.69",null
1865,"2020년 05월 21일 00시",전남,全南,Jeollanam-do,,,16,"0.97",18,2,,,"2020-05-21 10:28:53.69",null
1866,"2020년 05월 21일 00시",경북,庆北,Gyeongsangbuk-do,54,,1272,"51.38",1368,42,,,"2020-05-21 10:28:53.69",null
1867,"2020년 05월 21일 00시",경남,庆南,Gyeongsangnam-do,,,117,"3.6",121,4,,,"2020-05-21 10:28:53.69",null
1868,"2020년 05월 21일 00시",제주,济州,Jeju,,,13,"2.09",14,1,,,"2020-05-21 10:28:53.691",null
1869,"2020년 05월 21일 00시",검역,隔離區,Lazaretto,,1,363,-,504,141,1,,"2020-05-21 10:28:53.691",null
1870,"2020년 05월 22일 00시",합계,合计,Total,264,20,10162,"21.49",11142,716,9,11,"2020-05-22 10:14:02.411",null
1871,"2020년 05월 22일 00시",서울,首尔,Seoul,4,2,599,"7.79",758,155,1,1,"2020-05-22 10:14:02.411",null
1872,"2020년 05월 22일 00시",부산,釜山,Busan,3,,131,"4.22",144,10,,,"2020-05-22 10:14:02.412",null
1873,"2020년 05월 22일 00시",대구,大邱,Daegu,182,,6505,"282.05",6872,185,,,"2020-05-22 10:14:02.412",null
1874,"2020년 05월 22일 00시",인천,仁川,Incheon,,1,90,"4.77",141,51,,1,"2020-05-22 10:14:02.412",null
1875,"2020년 05월 22일 00시",광주,光州,Gwangju,,,30,"2.06",30,,,,"2020-05-22 10:14:02.412",null
1876,"2020년 05월 22일 00시",대전,大田,Daejeon,1,,39,"2.98",44,4,,,"2020-05-22 10:14:02.412",null
1877,"2020년 05월 22일 00시",울산,蔚山,Ulsan,1,1,42,"4.36",50,7,1,,"2020-05-22 10:14:02.412",null
1878,"2020년 05월 22일 00시",세종,世宗,Sejong,,,47,"13.73",47,,,,"2020-05-22 10:14:02.412",null
1879,"2020년 05월 22일 00시",경기,京畿,Gyeonggi-do,17,6,633,"5.59",741,91,,6,"2020-05-22 10:14:02.412",null
1880,"2020년 05월 22일 00시",강원,江原,Gangwon-do,2,,47,"3.57",55,6,,,"2020-05-22 10:14:02.412",null
1881,"2020년 05월 22일 00시",충북,忠北,Chungcheongbuk-do,,,44,"3.69",59,15,,,"2020-05-22 10:14:02.413",null
1882,"2020년 05월 22일 00시",충남,忠南,Chungcheongnam-do,,,141,"6.83",145,4,,,"2020-05-22 10:14:02.413",null
1883,"2020년 05월 22일 00시",전북,全北,Jeollabuk-do,,,19,"1.16",21,2,,,"2020-05-22 10:14:02.413",null
1884,"2020년 05월 22일 00시",전남,全南,Jeollanam-do,,,16,"0.97",18,2,,,"2020-05-22 10:14:02.413",null
1885,"2020년 05월 22일 00시",경북,庆北,Gyeongsangbuk-do,54,2,1276,"51.46",1370,40,,2,"2020-05-22 10:14:02.413",null
1886,"2020년 05월 22일 00시",경남,庆南,Gyeongsangnam-do,,1,117,"3.63",122,5,,1,"2020-05-22 10:14:02.413",null
1887,"2020년 05월 22일 00시",제주,济州,Jeju,,,13,"2.09",14,1,,,"2020-05-22 10:14:02.413",null
1888,"2020년 05월 22일 00시",검역,隔離區,Lazaretto,,7,373,-,511,138,7,,"2020-05-22 10:14:02.413",null
1889,"2020년 5월 23일 00시",합계,合计,Total,266,23,10194,"21.53",11165,705,4,19,"2020-05-23 10:37:48.774",null
1890,"2020년 5월 23일 00시",서울,首尔,Seoul,4,4,604,"7.83",762,154,,4,"2020-05-23 10:37:48.775",null
1891,"2020년 5월 23일 00시",부산,釜山,Busan,3,,131,"4.22",144,10,,,"2020-05-23 10:37:48.775",null
1892,"2020년 5월 23일 00시",대구,大邱,Daegu,183,1,6516,"282.09",6873,174,,1,"2020-05-23 10:37:48.775",null
1893,"2020년 5월 23일 00시",인천,仁川,Incheon,,,91,"4.77",141,50,,,"2020-05-23 10:37:48.775",null
1894,"2020년 5월 23일 00시",광주,光州,Gwangju,,,30,"2.06",30,,,,"2020-05-23 10:37:48.775",null
1895,"2020년 5월 23일 00시",대전,大田,Daejeon,1,1,40,"3.05",45,4,1,,"2020-05-23 10:37:48.775",null
1896,"2020년 5월 23일 00시",울산,蔚山,Ulsan,1,,42,"4.36",50,7,,,"2020-05-23 10:37:48.775",null
1897,"2020년 5월 23일 00시",세종,世宗,Sejong,,,47,"13.73",47,,,,"2020-05-23 10:37:48.775",null
1898,"2020년 5월 23일 00시",경기,京畿,Gyeonggi-do,18,13,636,"5.69",754,100,,13,"2020-05-23 10:37:48.775",null
1899,"2020년 5월 23일 00시",강원,江原,Gangwon-do,2,,47,"3.57",55,6,,,"2020-05-23 10:37:48.776",null
1900,"2020년 5월 23일 00시",충북,忠北,Chungcheongbuk-do,,,45,"3.69",59,14,,,"2020-05-23 10:37:48.776",null
1901,"2020년 5월 23일 00시",충남,忠南,Chungcheongnam-do,,,141,"6.83",145,4,,,"2020-05-23 10:37:48.776",null
1902,"2020년 5월 23일 00시",전북,全北,Jeollabuk-do,,,19,"1.16",21,2,,,"2020-05-23 10:37:48.776",null
1903,"2020년 5월 23일 00시",전남,全南,Jeollanam-do,,,16,"0.97",18,2,,,"2020-05-23 10:37:48.776",null
1904,"2020년 5월 23일 00시",경북,庆北,Gyeongsangbuk-do,54,,1278,"51.46",1370,38,,,"2020-05-23 10:37:48.776",null
1905,"2020년 5월 23일 00시",경남,庆南,Gyeongsangnam-do,,1,117,"3.66",123,6,,1,"2020-05-23 10:37:48.776",null
1906,"2020년 5월 23일 00시",제주,济州,Jeju,,,13,"2.09",14,1,,,"2020-05-23 10:37:48.776",null
1907,"2020년 5월 23일 00시",검역,隔離區,Lazaretto,,3,381,-,514,133,3,,"2020-05-23 10:37:48.776",null
1908,"2020년 05월 24일 00시",합계,合计,Total,266,25,10213,"21.58",11190,711,8,17,"2020-05-24 10:22:11.28",null
1909,"2020년 05월 24일 00시",서울,首尔,Seoul,4,6,604,"7.89",768,160,2,4,"2020-05-24 10:22:11.28",null
1910,"2020년 05월 24일 00시",부산,釜山,Busan,3,,131,"4.22",144,10,,,"2020-05-24 10:22:11.28",null
1911,"2020년 05월 24일 00시",대구,大邱,Daegu,183,,6518,"282.09",6873,172,,,"2020-05-24 10:22:11.281",null
1912,"2020년 05월 24일 00시",인천,仁川,Incheon,,2,92,"4.84",143,51,,2,"2020-05-24 10:22:11.281",null
1913,"2020년 05월 24일 00시",광주,光州,Gwangju,,,30,"2.06",30,,,,"2020-05-24 10:22:11.281",null
1914,"2020년 05월 24일 00시",대전,大田,Daejeon,1,,40,"3.05",45,4,,,"2020-05-24 10:22:11.281",null
1915,"2020년 05월 24일 00시",울산,蔚山,Ulsan,1,,42,"4.36",50,7,,,"2020-05-24 10:22:11.281",null
1916,"2020년 05월 24일 00시",세종,世宗,Sejong,,,47,"13.73",47,,,,"2020-05-24 10:22:11.281",null
1917,"2020년 05월 24일 00시",경기,京畿,Gyeonggi-do,18,6,643,"5.74",760,99,1,5,"2020-05-24 10:22:11.281",null
1918,"2020년 05월 24일 00시",강원,江原,Gangwon-do,2,1,47,"3.64",56,7,1,,"2020-05-24 10:22:11.281",null
1919,"2020년 05월 24일 00시",충북,忠北,Chungcheongbuk-do,,,46,"3.69",59,13,,,"2020-05-24 10:22:11.281",null
1920,"2020년 05월 24일 00시",충남,忠南,Chungcheongnam-do,,,141,"6.83",145,4,,,"2020-05-24 10:22:11.282",null
1921,"2020년 05월 24일 00시",전북,全北,Jeollabuk-do,,,19,"1.16",21,2,,,"2020-05-24 10:22:11.282",null
1922,"2020년 05월 24일 00시",전남,全南,Jeollanam-do,,,17,"0.97",18,1,,,"2020-05-24 10:22:11.282",null
1923,"2020년 05월 24일 00시",경북,庆北,Gyeongsangbuk-do,54,6,1281,"51.68",1376,41,,6,"2020-05-24 10:22:11.282",null
1924,"2020년 05월 24일 00시",경남,庆南,Gyeongsangnam-do,,,117,"3.66",123,6,,,"2020-05-24 10:22:11.282",null
1925,"2020년 05월 24일 00시",제주,济州,Jeju,,,13,"2.09",14,1,,,"2020-05-24 10:22:11.282",null
1926,"2020년 05월 24일 00시",검역,隔離區,Lazaretto,,4,385,-,518,133,4,,"2020-05-24 10:22:11.282",null
1927,"2020년 05월 25일 00시",합계,合计,Total,267,16,10226,"21.61",11206,713,3,13,"2020-05-25 11:43:48.622",null
1928,"2020년 05월 25일 00시",서울,首尔,Seoul,4,6,607,"7.95",774,163,,6,"2020-05-25 11:43:48.622",null
1929,"2020년 05월 25일 00시",부산,釜山,Busan,3,,131,"4.22",144,10,,,"2020-05-25 11:43:48.622",null
1930,"2020년 05월 25일 00시",대구,大邱,Daegu,183,1,6519,"282.13",6874,172,,1,"2020-05-25 11:43:48.622",null
1931,"2020년 05월 25일 00시",인천,仁川,Incheon,,1,92,"4.87",144,52,,1,"2020-05-25 11:43:48.622",null
1932,"2020년 05월 25일 00시",광주,光州,Gwangju,,,30,"2.06",30,,,,"2020-05-25 11:43:48.623",null
1933,"2020년 05월 25일 00시",대전,大田,Daejeon,1,,40,"3.05",45,4,,,"2020-05-25 11:43:48.623",null
1934,"2020년 05월 25일 00시",울산,蔚山,Ulsan,1,,42,"4.36",50,7,,,"2020-05-25 11:43:48.623",null
1935,"2020년 05월 25일 00시",세종,世宗,Sejong,,,47,"13.73",47,,,,"2020-05-25 11:43:48.623",null
1936,"2020년 05월 25일 00시",경기,京畿,Gyeonggi-do,19,6,644,"5.78",766,103,2,4,"2020-05-25 11:43:48.623",null
1937,"2020년 05월 25일 00시",강원,江原,Gangwon-do,2,,48,"3.64",56,6,,,"2020-05-25 11:43:48.623",null
1938,"2020년 05월 25일 00시",충북,忠北,Chungcheongbuk-do,,,46,"3.69",59,13,,,"2020-05-25 11:43:48.623",null
1939,"2020년 05월 25일 00시",충남,忠南,Chungcheongnam-do,,,141,"6.83",145,4,,,"2020-05-25 11:43:48.623",null
1940,"2020년 05월 25일 00시",전북,全北,Jeollabuk-do,,,19,"1.16",21,2,,,"2020-05-25 11:43:48.623",null
1941,"2020년 05월 25일 00시",전남,全南,Jeollanam-do,,,17,"0.97",18,1,,,"2020-05-25 11:43:48.624",null
1942,"2020년 05월 25일 00시",경북,庆北,Gyeongsangbuk-do,54,1,1285,"51.72",1377,38,,1,"2020-05-25 11:43:48.624",null
1943,"2020년 05월 25일 00시",경남,庆南,Gyeongsangnam-do,,,119,"3.66",123,4,,,"2020-05-25 11:43:48.624",null
1944,"2020년 05월 25일 00시",제주,济州,Jeju,,,13,"2.09",14,1,,,"2020-05-25 11:43:48.624",null
1945,"2020년 05월 25일 00시",검역,隔離區,Lazaretto,,1,386,-,519,133,1,,"2020-05-25 11:43:48.624",null
1946,"2020년 05월 26일 00시",합계,合计,Total,269,19,10275,"21.65",11225,681,3,16,"2020-05-26 10:22:16.405",null
1947,"2020년 05월 26일 00시",서울,首尔,Seoul,4,9,614,"8.04",783,165,1,8,"2020-05-26 10:22:16.406",null
1948,"2020년 05월 26일 00시",부산,釜山,Busan,3,,131,"4.22",144,10,,,"2020-05-26 10:22:16.406",null
1949,"2020년 05월 26일 00시",대구,大邱,Daegu,184,1,6553,"282.17",6875,138,,1,"2020-05-26 10:22:16.406",null
1950,"2020년 05월 26일 00시",인천,仁川,Incheon,,3,93,"4.97",147,54,,3,"2020-05-26 10:22:16.406",null
1951,"2020년 05월 26일 00시",광주,光州,Gwangju,,,30,"2.06",30,,,,"2020-05-26 10:22:16.406",null
1952,"2020년 05월 26일 00시",대전,大田,Daejeon,1,,40,"3.05",45,4,,,"2020-05-26 10:22:16.406",null
1953,"2020년 05월 26일 00시",울산,蔚山,Ulsan,1,,42,"4.36",50,7,,,"2020-05-26 10:22:16.406",null
1954,"2020년 05월 26일 00시",세종,世宗,Sejong,,,47,"13.73",47,,,,"2020-05-26 10:22:16.406",null
1955,"2020년 05월 26일 00시",경기,京畿,Gyeonggi-do,19,2,645,"5.8",768,104,,2,"2020-05-26 10:22:16.406",null
1956,"2020년 05월 26일 00시",강원,江原,Gangwon-do,3,,48,"3.64",56,5,,,"2020-05-26 10:22:16.407",null
1957,"2020년 05월 26일 00시",충북,忠北,Chungcheongbuk-do,,1,46,"3.75",60,14,,1,"2020-05-26 10:22:16.407",null
1958,"2020년 05월 26일 00시",충남,忠南,Chungcheongnam-do,,,141,"6.83",145,4,,,"2020-05-26 10:22:16.407",null
1959,"2020년 05월 26일 00시",전북,全北,Jeollabuk-do,,,19,"1.16",21,2,,,"2020-05-26 10:22:16.407",null
1960,"2020년 05월 26일 00시",전남,全南,Jeollanam-do,,,17,"0.97",18,1,,,"2020-05-26 10:22:16.407",null
1961,"2020년 05월 26일 00시",경북,庆北,Gyeongsangbuk-do,54,1,1286,"51.76",1378,38,,1,"2020-05-26 10:22:16.407",null
1962,"2020년 05월 26일 00시",경남,庆南,Gyeongsangnam-do,,,119,"3.66",123,4,,,"2020-05-26 10:22:16.407",null
1963,"2020년 05월 26일 00시",제주,济州,Jeju,,,13,"2.09",14,1,,,"2020-05-26 10:22:16.407",null
1964,"2020년 05월 26일 00시",검역,隔離區,Lazaretto,,2,391,-,521,130,2,,"2020-05-26 10:22:16.407",null
1965,"2020년 05월 27일 00시",합계,合计,Total,269,40,10295,"21.73",11265,701,3,37,"2020-05-27 10:11:28.53",null
1966,"2020년 05월 27일 00시",서울,首尔,Seoul,4,19,618,"8.24",802,180,,19,"2020-05-27 10:11:28.531",null
1967,"2020년 05월 27일 00시",부산,釜山,Busan,3,,135,"4.22",144,6,,,"2020-05-27 10:11:28.531",null
1968,"2020년 05월 27일 00시",대구,大邱,Daegu,184,3,6557,"282.29",6878,137,1,2,"2020-05-27 10:11:28.531",null
1969,"2020년 05월 27일 00시",인천,仁川,Incheon,,11,93,"5.34",158,65,1,10,"2020-05-27 10:11:28.531",null
1970,"2020년 05월 27일 00시",광주,光州,Gwangju,,,30,"2.06",30,,,,"2020-05-27 10:11:28.531",null
1971,"2020년 05월 27일 00시",대전,大田,Daejeon,1,,40,"3.05",45,4,,,"2020-05-27 10:11:28.531",null
1972,"2020년 05월 27일 00시",울산,蔚山,Ulsan,1,,42,"4.36",50,7,,,"2020-05-27 10:11:28.532",null
1973,"2020년 05월 27일 00시",세종,世宗,Sejong,,,47,"13.73",47,,,,"2020-05-27 10:11:28.532",null
1974,"2020년 05월 27일 00시",경기,京畿,Gyeonggi-do,19,6,646,"5.84",774,109,,6,"2020-05-27 10:11:28.532",null
1975,"2020년 05월 27일 00시",강원,江原,Gangwon-do,3,,48,"3.64",56,5,,,"2020-05-27 10:11:28.532",null
1976,"2020년 05월 27일 00시",충북,忠北,Chungcheongbuk-do,,,46,"3.75",60,14,,,"2020-05-27 10:11:28.532",null
1977,"2020년 05월 27일 00시",충남,忠南,Chungcheongnam-do,,,141,"6.83",145,4,,,"2020-05-27 10:11:28.532",null
1978,"2020년 05월 27일 00시",전북,全北,Jeollabuk-do,,,19,"1.16",21,2,,,"2020-05-27 10:11:28.532",null
1979,"2020년 05월 27일 00시",전남,全南,Jeollanam-do,,,17,"0.97",18,1,,,"2020-05-27 10:11:28.532",null
1980,"2020년 05월 27일 00시",경북,庆北,Gyeongsangbuk-do,54,,1287,"51.76",1378,37,,,"2020-05-27 10:11:28.533",null
1981,"2020년 05월 27일 00시",경남,庆南,Gyeongsangnam-do,,,119,"3.66",123,4,,,"2020-05-27 10:11:28.533",null
1982,"2020년 05월 27일 00시",제주,济州,Jeju,,,13,"2.09",14,1,,,"2020-05-27 10:11:28.533",null
1983,"2020년 05월 27일 00시",검역,隔離區,Lazaretto,,1,397,-,522,125,1,,"2020-05-27 10:11:28.533",null
1984,"2020년 05월 28일 00시",합계,合计,Total,269,79,10340,"21.88",11344,735,11,68,"2020-05-28 10:12:05.124",null
1985,"2020년 05월 28일 00시",서울,首尔,Seoul,4,24,621,"8.49",826,201,2,22,"2020-05-28 10:12:05.124",null
1986,"2020년 05월 28일 00시",부산,釜山,Busan,3,1,136,"4.25",145,6,1,,"2020-05-28 10:12:05.124",null
1987,"2020년 05월 28일 00시",대구,大邱,Daegu,184,2,6576,"282.37",6880,120,,2,"2020-05-28 10:12:05.125",null
1988,"2020년 05월 28일 00시",인천,仁川,Incheon,,22,93,"6.09",180,87,,22,"2020-05-28 10:12:05.125",null
1989,"2020년 05월 28일 00시",광주,光州,Gwangju,,,30,"2.06",30,,,,"2020-05-28 10:12:05.125",null
1990,"2020년 05월 28일 00시",대전,大田,Daejeon,1,,40,"3.05",45,4,,,"2020-05-28 10:12:05.125",null
1991,"2020년 05월 28일 00시",울산,蔚山,Ulsan,1,,44,"4.36",50,5,,,"2020-05-28 10:12:05.126",null
1992,"2020년 05월 28일 00시",세종,世宗,Sejong,,,47,"13.73",47,,,,"2020-05-28 10:12:05.126",null
1993,"2020년 05월 28일 00시",경기,京畿,Gyeonggi-do,19,21,646,"6",795,130,,21,"2020-05-28 10:12:05.126",null
1994,"2020년 05월 28일 00시",강원,江原,Gangwon-do,3,,49,"3.64",56,4,,,"2020-05-28 10:12:05.126",null
1995,"2020년 05월 28일 00시",충북,忠北,Chungcheongbuk-do,,,46,"3.75",60,14,,,"2020-05-28 10:12:05.126",null
1996,"2020년 05월 28일 00시",충남,忠南,Chungcheongnam-do,,1,141,"6.88",146,5,,1,"2020-05-28 10:12:05.127",null
1997,"2020년 05월 28일 00시",전북,全北,Jeollabuk-do,,,19,"1.16",21,2,,,"2020-05-28 10:12:05.127",null
1998,"2020년 05월 28일 00시",전남,全南,Jeollanam-do,,,17,"0.97",18,1,,,"2020-05-28 10:12:05.127",null
1999,"2020년 05월 28일 00시",경북,庆北,Gyeongsangbuk-do,54,1,1291,"51.79",1379,34,1,,"2020-05-28 10:12:05.127",null
2000,"2020년 05월 28일 00시",경남,庆南,Gyeongsangnam-do,,,119,"3.66",123,4,,,"2020-05-28 10:12:05.128",null
2001,"2020년 05월 28일 00시",제주,济州,Jeju,,,13,"2.09",14,1,,,"2020-05-28 10:12:05.128",null
2002,"2020년 05월 28일 00시",검역,隔離區,Lazaretto,,7,412,-,529,117,7,,"2020-05-28 10:12:05.128",null
2003,"2020년 05월 29일 00시",합계,合计,Total,269,58,10363,"21.99",11402,770,3,55,"2020-05-29 10:13:00.789",null
2004,"2020년 05월 29일 00시",서울,首尔,Seoul,4,20,623,"8.69",846,219,1,19,"2020-05-29 10:13:00.789",null
2005,"2020년 05월 29일 00시",부산,釜山,Busan,3,,136,"4.25",145,6,,,"2020-05-29 10:13:00.789",null
2006,"2020년 05월 29일 00시",대구,大邱,Daegu,184,,6587,"282.37",6880,109,,,"2020-05-29 10:13:00.789",null
2007,"2020년 05월 29일 00시",인천,仁川,Incheon,,18,93,"6.7",198,105,,18,"2020-05-29 10:13:00.789",null
2008,"2020년 05월 29일 00시",광주,光州,Gwangju,,,30,"2.06",30,,,,"2020-05-29 10:13:00.789",null
2009,"2020년 05월 29일 00시",대전,大田,Daejeon,1,,42,"3.05",45,2,,,"2020-05-29 10:13:00.79",null
2010,"2020년 05월 29일 00시",울산,蔚山,Ulsan,1,,44,"4.36",50,5,,,"2020-05-29 10:13:00.79",null
2011,"2020년 05월 29일 00시",세종,世宗,Sejong,,,47,"13.73",47,,,,"2020-05-29 10:13:00.79",null
2012,"2020년 05월 29일 00시",경기,京畿,Gyeonggi-do,19,20,647,"6.15",815,149,2,18,"2020-05-29 10:13:00.79",null
2013,"2020년 05월 29일 00시",강원,江原,Gangwon-do,3,,50,"3.64",56,3,,,"2020-05-29 10:13:00.79",null
2014,"2020년 05월 29일 00시",충북,忠北,Chungcheongbuk-do,,,46,"3.75",60,14,,,"2020-05-29 10:13:00.79",null
2015,"2020년 05월 29일 00시",충남,忠南,Chungcheongnam-do,,,141,"6.88",146,5,,,"2020-05-29 10:13:00.79",null
2016,"2020년 05월 29일 00시",전북,全北,Jeollabuk-do,,,19,"1.16",21,2,,,"2020-05-29 10:13:00.79",null
2017,"2020년 05월 29일 00시",전남,全南,Jeollanam-do,,,17,"0.97",18,1,,,"2020-05-29 10:13:00.79",null
2018,"2020년 05월 29일 00시",경북,庆北,Gyeongsangbuk-do,54,,1293,"51.79",1379,32,,,"2020-05-29 10:13:00.791",null
2019,"2020년 05월 29일 00시",경남,庆南,Gyeongsangnam-do,,,119,"3.66",123,4,,,"2020-05-29 10:13:00.791",null
2020,"2020년 05월 29일 00시",제주,济州,Jeju,,,13,"2.09",14,1,,,"2020-05-29 10:13:00.791",null
2021,"2020년 05월 29일 00시",검역,隔離區,Lazaretto,,,416,-,529,113,,,"2020-05-29 10:13:00.791",null
2041,"2020년 5월 30일 00시",합계,合计,Total,269,39,10398,"22.07",11441,774,12,27,"2020-05-30 10:44:01.581",null
2042,"2020년 5월 30일 00시",서울,首尔,Seoul,4,9,627,"8.78",855,224,2,7,"2020-05-30 10:44:01.581",null
2043,"2020년 5월 30일 00시",부산,釜山,Busan,3,1,138,"4.28",146,5,,1,"2020-05-30 10:44:01.581",null
2044,"2020년 5월 30일 00시",대구,大邱,Daegu,184,2,6606,"282.46",6882,92,1,1,"2020-05-30 10:44:01.582",null
2045,"2020년 5월 30일 00시",인천,仁川,Incheon,,5,94,"6.87",203,109,,5,"2020-05-30 10:44:01.582",null
2046,"2020년 5월 30일 00시",광주,光州,Gwangju,,2,30,"2.20",32,2,2,,"2020-05-30 10:44:01.582",null
2047,"2020년 5월 30일 00시",대전,大田,Daejeon,1,,42,"3.05",45,2,,,"2020-05-30 10:44:01.582",null
2048,"2020년 5월 30일 00시",울산,蔚山,Ulsan,1,,44,"4.36",50,5,,,"2020-05-30 10:44:01.582",null
2049,"2020년 5월 30일 00시",세종,世宗,Sejong,,,47,"13.73",47,,,,"2020-05-30 10:44:01.582",null
2050,"2020년 5월 30일 00시",경기,京畿,Gyeonggi-do,19,13,648,"6.25",828,161,1,12,"2020-05-30 10:44:01.582",null
2051,"2020년 5월 30일 00시",강원,江原,Gangwon-do,3,1,50,"3.70",57,4,,1,"2020-05-30 10:44:01.582",null
2052,"2020년 5월 30일 00시",충북,忠北,Chungcheongbuk-do,,,49,"3.75",60,11,,,"2020-05-30 10:44:01.583",null
2053,"2020년 5월 30일 00시",충남,忠南,Chungcheongnam-do,,,142,"6.88",146,4,,,"2020-05-30 10:44:01.583",null
2054,"2020년 5월 30일 00시",전북,全北,Jeollabuk-do,,,19,"1.16",21,2,,,"2020-05-30 10:44:01.583",null
2055,"2020년 5월 30일 00시",전남,全南,Jeollanam-do,,1,17,"1.02",19,2,1,,"2020-05-30 10:44:01.583",null
2056,"2020년 5월 30일 00시",경북,庆北,Gyeongsangbuk-do,54,,1294,"51.79",1379,31,,,"2020-05-30 10:44:01.583",null
2057,"2020년 5월 30일 00시",경남,庆南,Gyeongsangnam-do,,,120,"3.66",123,3,,,"2020-05-30 10:44:01.583",null
2058,"2020년 5월 30일 00시",제주,济州,Jeju,,,13,"2.09",14,1,,,"2020-05-30 10:44:01.583",null
2059,"2020년 5월 30일 00시",검역,隔離區,Lazaretto,,5,418,-,534,116,5,,"2020-05-30 10:44:01.583",null
2060,"2020년 05월 31일 00시",합계,合计,Total,270,27,10405,"22.12",11468,793,12,15,"2020-05-31 10:14:00.002",null
2061,"2020년 05월 31일 00시",서울,首尔,Seoul,4,6,627,"8.85",861,230,1,5,"2020-05-31 10:14:00.002",null
2062,"2020년 05월 31일 00시",부산,釜山,Busan,3,1,138,"4.31",147,6,1,,"2020-05-31 10:14:00.002",null
2063,"2020년 05월 31일 00시",대구,大邱,Daegu,185,1,6607,"282.5",6883,91,1,,"2020-05-31 10:14:00.003",null
2064,"2020년 05월 31일 00시",인천,仁川,Incheon,,3,94,"6.97",206,112,,3,"2020-05-31 10:14:00.003",null
2065,"2020년 05월 31일 00시",광주,光州,Gwangju,,,30,"2.2",32,2,,,"2020-05-31 10:14:00.003",null
